seq;timestamp_ms;red;ir;red_corrected;ir_corrected
2254;180196;41031;100785;-31.596302516;103.6619877427
2255;180209;41018;100792;-44.3399896587;110.058106208
2256;180229;41015;100789;-46.9645459616;106.6753128342
2257;180262;41007;100776;-54.5030559394;93.1552414444
2258;180282;41010;100796;-51.1536292939;112.4501440341
2259;180302;40998;100782;-62.7454164704;97.8179151921
2260;180324;41013;100815;-48.1398045154;130.4486148572
2261;180341;41016;100801;-44.8989128964;115.9719323093
2262;180357;41011;100783;-49.4067914122;97.4076628814
2263;180387;41010;100799;-50.1406226708;112.6289857045
2264;180407;41022;100805;-38.1630690466;118.018438162
2265;180426;41003;100818;-57.0288529006;130.4203396156
2266;180446;41102;100817;41.6780787885;128.9411162543
2267;180466;41016;100799;-44.1838560188;110.5551698362
2268;180482;41002;100795;-57.590429136;105.7954678577
2269;180498;41013;100807;-45.8655636467;117.0795211975
2270;180517;41011;100817;-47.7620112154;126.4348836662
2271;180542;41008;100823;-51.0268529216;131.8010152162
2272;180561;41011;100822;-48.0962869395;130.2290522002
2273;180585;41013;100819;-46.0787905983;126.6154227918
2274;180605;41013;100826;-45.9779545434;132.9312647448
2275;180630;41016;100814;-42.654436737;120.2863047658
2276;180650;41012;100810;-46.2372323414;115.6626784009
2277;180675;41017;100823;-41.5050354462;128.3018175622
2278;180682;40914;100813;-143.7646116127;117.7095630474
2279;180702;40994;100778;-62.3694723985;81.8501815243
2280;180729;41011;100803;-44.8120390351;106.4223275836
2281;180749;41019;100803;-36.5761826702;106.0866221151
2282;180765;41007;100817;-48.5906679767;119.4046527493
2283;180785;41018;100816;-37.8080978812;117.6433932667
2284;180803;41004;100827;-51.7332085351;128.0477654481
2285;180821;40989;100822;-65.8018683921;122.5116999059
2286;180850;41008;100818;-46.5601164348;117.79650947
2287;180872;41004;100799;-50.5376753884;98.2555508091
2288;180892;41005;100730;-49.6792412369;29.1583801159
2289;180912;40992;100809;-62.7569738218;107.666981744
2290;180930;41003;100828;-51.0194528585;125.9806551052
2291;180948;41007;100821;-46.7442487157;118.2413934603
2292;180964;40992;100814;-61.4944697589;110.7335723656
2293;180980;41001;100801;-52.2832920288;97.4428539987
2294;181012;41012;100820;-40.7146430231;115.8140182585
2295;181032;41009;100825;-43.221850587;120.1215852384
2296;181052;40996;100809;-55.6650818441;103.5122095921
2297;181075;40991;100806;-61.1966595909;100.0628007173
2298;181091;40962;100816;-89.7695645326;109.677992001
2299;181107;40933;100820;-118.4137882216;113.0977042232
2300;181123;41000;100815;-50.9344433622;107.2287466582
2301;181147;40992;100801;-59.471443778;92.9341984349
2302;181173;40996;100792;-54.8233944521;83.4495466193
2303;181193;40996;100797;-54.1767934164;87.9344759025
2304;181213;41002;100811;-47.5614770946;101.351656706
2305;181232;40986;100798;-63.2550949383;87.8947177457
2306;181249;40982;100819;-67.6135499744;108.541522375
2307;181265;40988;100804;-60.9587525743;93.3307644463
2308;181281;40991;100799;-57.2150286442;87.7116997292
2309;181302;40991;100829;-56.8106523844;117.0090687378
2310;181322;40987;100825;-60.7332655552;112.477857183
2311;181342;40979;100813;-68.6173396893;100.0095098645
2312;181365;41007;100831;-40.6213399949;117.4790022907
2313;181381;41004;100813;-43.4158617581;98.8843842361
2314;181412;40982;100829;-64.9559731628;114.1000647918
2315;181419;41007;100761;-39.8154723438;45.9185869304
2316;181439;40976;100827;-70.4901470797;111.5517678239
2317;181457;40983;100808;-63.1544192405;92.2015258613
2318;181477;40990;100822;-55.837063369;105.7775215204
2319;181497;40974;100822;-71.4410395766;105.3562053296
2320;181532;40984;100810;-61.4096586013;92.4556161462
2321;181548;40956;100822;-88.4281603979;104.0383375985
2322;181564;40994;100819;-50.6421130606;99.9358953229
2323;181586;40980;100826;-65.5023186787;107.369470922
2324;181603;40994;100827;-50.39896682;107.6619075625
2325;181623;40999;100831;-43.8872052811;110.7414543774
2326;181649;40996;100817;-46.5327948059;96.2347555329
2327;181669;40986;100823;-56.7953684149;101.8864019125
2328;181691;40989;100820;-53.7760100726;98.2034863428
2329;181707;40994;100826;-49.0313865456;103.6733341999
2330;181723;40995;100838;-47.4565824644;115.2717065893
2331;181748;40981;100807;-60.8796589463;83.6039909645
2332;181778;40996;100813;-45.8846519158;89.1981664895
2333;181798;40997;100814;-44.9684790049;89.8861115109
2334;181805;40973;100814;-68.7446750285;89.4472493326
2335;181825;40988;100787;-53.8064872271;62.0502471343
2336;181841;40983;100800;-57.5808860677;74.5464477004
2337;181873;40994;100807;-46.6129486482;81.391456266
2338;181884;40967;100817;-73.1410736703;90.8235707897
2339;181904;40971;100816;-68.4067531577;89.0747012359
2340;181925;40985;100816;-54.6495471801;88.8491914963
2341;181953;40988;100806;-50.6775515268;78.5765655977
2342;181968;40980;100807;-58.3967627053;79.2092571263
2343;181988;41005;100801;-33.774695586;72.8615385416
2344;182005;40984;100805;-55.6011896234;76.2343560544
2345;182022;40974;100818;-64.1747006894;88.3129223618
2346;182044;40988;100822;-50.6638686803;92.6837862161
2347;182075;40979;100801;-58.7863803075;71.0293507597
2348;182086;40984;100806;-53.5009595674;75.5377714709
2349;182106;40986;100793;-51.2458305748;62.0358415997
2350;182126;40969;100818;-68.0000976905;86.7367029807
2351;182146;40969;100803;-67.8491797956;71.8409725991
2352;182164;40971;100797;-65.128237168;65.2906477985
2353;182188;40972;100817;-63.449093094;84.5163384089
2354;182198;40966;100823;-69.1662355026;90.0454907077
2355;182218;40974;100792;-61.0741148721;58.7848881213
2356;182238;40981;100810;-54.0184715054;76.4358044366
2357;182266;40967;100801;-67.5731487743;67.3456385891
2358;182284;40968;100823;-66.5637275541;89.1390625934
2359;182300;40970;100811;-64.298210313;76.4763560441
2360;182322;40973;100806;-60.7919961045;70.8026304596
2361;182342;40972;100809;-61.8037060359;73.6545619107
2362;182364;40985;100810;-48.6104349444;74.3827858702
2363;182384;40964;100825;-69.0809822572;88.9192731191
2364;182404;40961;100813;-71.5381985375;76.5180290513
2365;182419;40964;100829;-67.9076684333;92.0706979377
2366;182450;40977;100824;-54.7087435767;86.3370849924
2367;182466;40964;100819;-67.5420593225;80.9512777158
2368;182488;40979;100826;-52.7113733024;87.8365260036
2369;182506;40959;100822;-72.3567166793;83.4119411242
2370;182526;40960;100842;-70.9277453503;102.8245056884
2371;182546;40977;100831;-53.5854879195;91.2946878023
2372;182566;40974;100839;-56.2295108174;98.7271993781
2373;182582;40964;100841;-65.5576547519;100.2210958906
2374;182601;40965;100832;-64.0271776046;90.8002440544
2375;182621;40963;100893;-66.2945222836;151.1204271476
2376;182645;40979;100847;-49.5481884863;104.6409411181
2377;182665;40965;100824;-63.0883674443;81.1561346305
2378;182685;40972;100842;-55.860324737;98.5239949027
2379;182705;40961;100839;-66.5786367937;94.9093682072
2380;182725;40982;100841;-46.2863837219;96.7957755696
2381;182741;40955;100843;-73.4738877847;98.4014358331
2382;182773;40979;100811;-48.2602955193;65.6584169123
2383;182796;40988;100815;-38.6572529559;69.0754328739
2384;182800;40966;100822;-60.2871639057;75.6519640818
2385;182820;40966;100732;-60.1896399142;-14.2043921461
2386;182840;40967;100843;-59.2007918233;96.4284265815
2387;182860;40975;100820;-51.2533693924;73.1787083209
2388;182880;40971;100832;-54.4990502783;84.6810635292
2389;182911;40958;100825;-67.3569412852;77.3464944824
2390;182927;40969;100827;-56.2883706751;79.0149584898
2391;182942;40971;100844;-54.1399277668;95.5360083231
2392;182962;40965;100846;-59.7048800168;96.9164404379
2393;182979;40968;100830;-56.7652591258;80.4593789153
2394;183011;40974;100846;-50.6424461793;95.9996037813
2395;183031;40961;100844;-63.3720560027;93.5473265372
2396;183047;40968;100838;-55.8729845528;86.8948968723
2397;183063;40966;100858;-57.4190264865;106.4295557289
2398;183097;40972;100852;-51.1703656823;100.1811276147
2399;183117;40967;100833;-55.2626520241;80.6697756155
2400;183130;40967;100853;-54.782344932;100.119199951
2401;183150;40965;100867;-56.8772411085;113.5635510245
2402;183170;40967;100854;-54.9835113582;100.0757929802
2403;183187;40981;100865;-40.3891617583;110.4753086676
2404;183203;40970;100880;-51.8647771464;124.7387141003
2405;183231;40956;100863;-65.3253360935;107.1615510425
2406;183251;40966;100831;-55.3938168224;74.6295008751
2407;183275;40974;100861;-47.0495996395;104.0089224294
2408;183280;40965;100887;-55.8174623135;129.4048821372
2409;183300;40968;100884;-52.9188441814;126.1722756948
2410;183330;40965;100885;-56.1136392373;126.5725361173
2411;183346;40977;100891;-43.052418345;131.7428037127
2412;183362;40968;100877;-51.7519505045;117.2257772693
2413;183390;40965;100889;-54.4915449656;128.5494394653
2414;183410;40924;100898;-94.8572494376;136.7743167923
2415;183426;40976;100905;-42.5863311426;143.1091553661
2416;183446;40952;100897;-66.1982820043;134.5391945503
2417;183466;40966;100890;-51.881833732;127.0076487747
2418;183483;40963;100897;-54.9604145666;133.1425688507
2419;183516;40968;100900;-49.784583056;135.3415565379
2420;183522;40961;100891;-56.7034375209;125.7365505038
2421;183542;40971;100894;-47.0827453571;128.2147332785
2422;183560;40964;100879;-53.999202835;112.6790991541
2423;183580;40971;100897;-46.4579571843;129.9506033396
2424;183600;40973;100900;-43.9277922042;132.2104086665
2425;183620;40971;100895;-45.3886524913;126.498573629
2426;183640;40952;100876;-64.785916123;107.0020821042
2427;183664;40961;100880;-56.0905744438;110.6721923845
2428;183684;40955;100874;-60.556070848;103.8677720427
2429;183715;40962;100882;-53.2429933162;111.1919293732
2430;183735;40956;100872;-59.0054439948;100.6215900365
2431;183755;40966;100879;-48.8193066349;107.0188223245
2432;183777;40946;100872;-68.8347130783;99.8376988389
2433;183794;40956;100852;-59.1661799168;79.6063783644
2434;183812;40959;100864;-55.5243668036;90.7517490381
2435;183829;40952;100848;-62.5605249633;74.4921143021
2436;183854;40966;100845;-47.8813288243;71.2137327982
2437;183874;40961;100847;-52.1473589102;72.8869005883
2438;183894;40945;100830;-67.3346283916;55.6469352945
2439;183919;40941;100843;-70.7883673173;68.5517649495
2440;183936;40948;100833;-65.2297016058;58.3129737639
2441;183954;40940;100834;-72.8034586739;58.5005551279
2442;183973;40955;100830;-57.4275162696;53.8422903126
2443;183985;40933;100842;-79.143965121;65.7015285126
2444;184005;40960;100832;-52.0773387683;55.8057707291
2445;184039;40943;100824;-68.0447852535;47.5379295692
2446;184059;40930;100843;-79.8262638098;65.9022825715
2447;184075;40934;100814;-74.614132093;36.3681124372
2448;184091;40940;100818;-68.6419329504;40.3383598814
2449;184107;40924;100809;-84.9673197602;31.9246132751
2450;184123;40930;100820;-79.534765151;43.0340936081
2451;184146;40945;100814;-63.6704044386;36.014189662
2452;184168;40939;100831;-69.9101790109;52.77885557
2453;184188;40942;100835;-67.2315432781;56.6071118238
2454;184208;40943;100810;-66.5594890926;31.5618261294
2455;184234;40935;100821;-73.3777047592;41.8139177053
2456;184251;40934;100815;-73.5690464183;35.6529451961
2457;184268;40926;100839;-80.9121868427;59.5628151579
2458;184277;40921;100833;-85.4555343177;53.2956747643
2459;184297;40939;100834;-67.1348651899;53.9078547452
2460;184337;40951;100828;-55.0242047289;47.9318309893
2461;184357;40931;100847;-74.795482381;66.9067310757
2462;184376;40942;100840;-62.5554453705;59.292046466
2463;184394;40940;100844;-64.1694751419;62.7254400078
2464;184413;40940;100846;-63.81807557;64.3691718076
2465;184429;40947;100855;-56.7621751251;73.340637767
2466;184441;40938;100863;-65.7222126153;81.0161514941
2467;184461;40932;100867;-71.8842894949;84.6172516534
2468;184481;40949;100861;-54.0135531497;77.8830983604
2469;184520;40940;100863;-63.3695085926;79.454957204
2470;184540;40938;100869;-65.6059361873;85.0798308582
2471;184555;40944;100864;-58.9384058074;79.4652273494
2472;184571;40924;100889;-78.2305453619;104.0063998561
2473;184599;40940;100861;-61.9678509752;75.5546509512
2474;184619;40941;100852;-60.7342833584;66.1532927035
2475;184639;40956;100853;-45.5771540997;66.7486408801
2476;184644;40948;100861;-53.3333642681;74.3859193275
2477;184664;40899;100915;-101.8221548136;128.026427943
2478;184695;40940;100855;-60.3110162495;67.5767339447
2479;184711;40937;100849;-63.075804044;61.2421654243
2480;184727;40939;100847;-60.9635687832;58.8082637785
2481;184750;40935;100839;-64.3488111819;50.4506312753
2482;184778;40936;100849;-63.0510954031;60.1177336076
2483;184798;40943;100859;-55.8419516389;69.7520442686
2484;184818;40940;100840;-58.6191280919;50.4831548028
2485;184836;40931;100840;-67.0002678008;50.4638374454
2486;184852;40927;100834;-70.8160889318;44.2737669993
2487;184868;40943;100845;-54.6954613126;55.1488579967
2488;184891;40931;100851;-66.5394561981;60.5525290976
2489;184903;40933;100855;-64.2287917262;64.2183867674
2490;184923;40939;100854;-57.8968311647;62.9847119129
2491;184943;40935;100848;-61.5462387516;56.7826608231
2492;184972;40939;100839;-57.0950511996;47.3696220441
2493;184989;40931;100837;-64.7904849613;44.9932291539
2494;185007;40931;100849;-64.8010040503;57.1470802654
2495;185023;40936;100844;-59.6318838861;52.0704791077
2496;185055;40944;100854;-50.9997035822;61.2216163689
2497;185067;40936;100841;-58.5861414788;47.8046427134
2498;185087;40907;100849;-87.1637823215;55.6907506468
2499;185107;40919;100863;-74.80353496;69.5083016371
2500;185123;40927;100873;-66.4118892798;79.048793398
2501;185155;40931;100885;-62.2323071737;90.7090183003
2502;185171;40898;100859;-94.4945417333;64.252494163
2503;185187;40933;100865;-59.6107165328;69.8736805878
2504;185216;40930;100870;-62.2642883974;74.4619489349
2505;185233;40930;100860;-61.9120047995;64.2163852058
2506;185253;40935;100883;-56.5794964728;86.8985767497
2507;185278;40939;100871;-52.5334677319;74.304683544
2508;185298;40935;100872;-56.4846294896;74.6761463626
2509;185314;40923;100865;-68.1815744287;67.5474994377
2510;185330;40942;100890;-49.2074792509;92.182867557
2511;185348;40929;100885;-61.9884498118;86.8311231106
2512;185368;40937;100876;-53.466678321;77.5366036335
2513;185388;40932;100884;-57.921159619;85.2040674137
2514;185410;40945;100885;-45.2749576922;86.0201588248
2515;185426;40937;100884;-52.6791155387;84.0830524811
2516;185442;40929;100879;-59.8438495724;78.0200864945
2517;185473;40927;100884;-61.7103525898;83.5411584689
2518;185496;40925;100890;-63.7341330381;89.1781391622
2519;185519;40923;100880;-65.2437565465;78.4874384563
2520;185539;40929;100866;-58.7711376632;63.8835792513
2521;185546;40936;100882;-51.5050967383;79.5301221409
2522;185566;40962;100860;-25.3791952394;57.5622315169
2523;185595;40929;100860;-57.7163340691;56.8116465877
2524;185613;40925;100871;-61.6687371155;67.4187195764
2525;185638;40924;100861;-62.5555571365;57.4192185355
2526;185653;40925;100852;-61.3384033202;48.117754728
2527;185673;40922;100843;-64.1294871869;38.7932399507
2528;185693;40931;100853;-54.9670995646;48.4197432587
2529;185706;40927;100832;-58.7942049991;27.3157523282
2530;185726;40917;100852;-68.7047436878;47.3523455234
2531;185743;40920;100842;-65.6015892885;37.2204772186
2532;185774;40923;100845;-60.8445964539;39.5584206322
2542;185981;40923;100856;-61.4082760718;50.4892787294
2543;186001;40920;100857;-63.8954963442;51.3678736606
2533;185785;40918;100870;-62.4569623054;65.6143407647
2534;185805;40929;100855;-51.1996774938;50.3612690608
2535;185834;40927;100853;-56.6287056003;46.1455002103
2536;185853;40929;100862;-54.3740372048;54.8599028967
2537;185873;40895;100840;-87.9506421512;32.6857335697
2538;185889;40912;100854;-70.6143640729;46.4424350894
2539;185905;40924;100848;-58.3397673851;40.2303531014
2540;185923;40925;100856;-57.0715436806;47.9793315234
2541;185943;40886;100851;-95.6096610947;42.7545650532
2542;185981;40923;100856;-57.9721401253;47.7590520219
2543;186001;40920;100857;-60.4765410774;48.6512980867
2544;186004;40914;100849;-66.1286719607;40.4618574826
2545;186024;40931;100870;-48.6111010537;60.7393319127
2546;186059;40921;100866;-59.0550091757;57.0121254622
2547;186076;40923;100802;-56.6678203932;-7.0090597859
2548;186101;40905;100862;-74.3255854688;52.6204190188
2549;186121;40921;100862;-58.087144911;52.282018728
2557;186265;40931;100859;-47.3623793428;48.8068970162
2558;186285;40927;100872;-51.1990261629;61.5088057007
2559;186305;40924;100871;-54.0218830914;60.2173053418
2550;186141;40928;100871;-49.5788790969;59.8539980182
2551;186161;40920;100854;-57.3055192578;42.6305058819
2552;186177;40912;100873;-64.9935262179;61.3131312064
2553;186193;40879;100939;-97.5180931432;126.6673434042
2554;186209;40924;100862;-52.2700372339;49.409784541
2555;186225;40921;100864;-55.0082216041;51.1435134721
2556;186241;40922;100834;-53.7527150525;21.0285737586
2557;186265;40931;100859;-44.5946205508;45.8022737377
2558;186285;40927;100872;-48.4451061649;58.5192055386
2559;186305;40924;100871;-51.2817326934;57.2426531805
2560;186333;40908;100867;-66.8470032767;52.6805410912
